month,lse_tone_mean,ftse250_mean_close,ftse100_mean_close,roll_corr_250,roll_corr_100
2011-04-01,-0.16827135162365342,11717.762222222222,5764.996666666667,0.5780036032835115,0.6292264466863455
2011-05-01,-0.14645129583924824,11929.9185,5626.82875,0.5304937539622634,0.5207580940493024
2011-06-01,-0.3598977021394366,11768.967272727272,5740.03875,0.09425010102698297,0.10866677720405432
2011-07-01,-0.47090752762892596,11829.433333333334,5761.543,-0.02330304880015363,-0.10458225078110892
2011-08-01,-0.32479566718905944,10293.071818181817,5709.083333333333,0.16999230493696388,-0.10201219912387158
2011-09-01,-0.2995592928761552,10141.957727272727,5644.7225,0.20115993626401235,-0.11310926439782731
2011-10-01,-0.25798102047729127,10196.165238095238,5682.1587500000005,0.1447427487996261,-0.20313154529477467
2011-11-01,-0.34367132714257115,10108.921818181818,5774.234444444444,0.23231760893319275,-0.33266826185908693
2011-12-01,-0.3091596638655462,10022.5135,5643.5525,0.23447265399830314,-0.3163557021210792
2012-01-01,-0.3008847441415591,10565.137142857144,5741.368571428572,0.21481478686179253,-0.39443100430966843
2012-01-01,-0.3008847441415591,10565.137142857144,5741.368571428572,0.16481234065510517,-0.37625894061339826
2012-02-01,-0.37174855101114385,11304.593809523809,5790.1425,0.07134844675467833,-0.46366023553513863
2012-03-01,-0.2844289912023063,11575.489090909092,5792.926666666666,-0.07872501332433349,-0.5988076428217212
2012-04-01,-0.21633484105404924,11376.374736842105,5725.797142857143,-0.3697497127827199,-0.3545094264085631
2012-05-01,-0.4770279900659223,10771.950909090909,5771.925,-0.27132680877386933,-0.4165081045541424
2012-06-01,-0.41104578067798697,10712.089473684211,5747.427777777778,0.03608957036846557,-0.3958030591544541
2012-07-01,-0.5432098765432098,11066.927727272727,5781.647142857143,-0.11850669168494347,-0.4648020055366301
2012-08-01,-0.4954128440366973,11431.538181818181,5741.285714285715,-0.21592420774213686,-0.41189830012129497
2012-09-01,-0.2665695669549317,11809.3405,5748.005,0.03835221683270634,-0.31245065851085074
2012-10-01,-0.33496438250506116,11940.38652173913,5743.478888888889,0.09609220742825046,-0.3298409358096436
2012-11-01,-0.32993316898535235,11880.250454545456,5690.605,0.25211369415982277,-0.33761832862235175
2012-12-01,-0.24518115942028984,12252.474736842105,5737.348888888889,0.4725280881038197,-0.35209208663299785
2013-01-01,-0.29557422969187674,12865.957727272727,6480.234285714286,0.5958591159016142,0.132779686899374
2013-01-01,-0.29557422969187674,12865.957727272727,6480.234285714286,0.5871296547257253,0.2033140455621182
2013-02-01,-0.09781920709995985,13494.66,6433.69625,0.7429886913408658,0.44398750001248666
2013-03-01,-0.15566037735849056,13960.266500000002,6399.24375,0.8653578584688292,0.6030352751824994
2013-04-01,-0.04776866252728322,13779.715714285712,6420.889,0.8751232041619132,0.6445374764151445
2013-05-01,-0.24104587293888877,14401.32619047619,6461.834444444445,0.8041194387382719,0.6135937618157821
2013-06-01,-0.27744794227808267,13824.8135,6500.615714285714,0.6914409959301229,0.5422817710832194
2013-07-01,-0.20911568746214415,14600.114782608696,6418.395,0.5575537875737643,0.44998277065732945
2013-08-01,-0.20181731229076996,14924.292380952382,6412.84,0.5389529902615948,0.45034838949265765
2013-09-01,0.03793939447154817,15056.849999999999,6441.15,0.5878891389790629,0.3293709859960417
2013-10-01,-0.22516990296534234,15177.989565217391,6444.6325,0.3983666582359461,0.09045902848705575
2013-11-01,-0.20450897520092565,15327.76,6451.361,0.30935553483505634,-0.5542032998322278
2013-12-01,-0.04867089621455628,15464.978500000001,6490.348888888889,0.29255991146522475,-0.26294973183029374
2014-01-01,-0.1881122559050169,15995.07090909091,6711.825714285714,0.004106864570751084,-0.1561336830108063
2014-01-01,-0.1881122559050169,15995.07090909091,6711.825714285714,0.056405676568874095,-0.1596782756999205
2014-02-01,-0.3445006565227466,16153.739000000001,6737.1875,-0.15572229956479025,-0.3855208442960487
2014-03-01,-0.08504423943987255,16330.510952380951,6686.142,0.1675202043744614,-0.188508904496343
2014-04-01,-0.230447400258721,16026.645499999999,6704.677777777779,0.06634352576256038,-0.2655936158108521
2014-05-01,-0.2622365761293309,15800.6685,6695.194285714286,-0.2128556422835387,-0.3699649181042797
2014-06-01,-0.2808880202752235,15849.930952380952,6685.6537499999995,-0.33594177894497396,-0.4643710475795769
2014-07-01,-0.33680131470918695,15663.669130434782,6660.308888888889,-0.36430614979203246,-0.5376057486894995
2014-08-01,-0.10795454545454546,15632.0095,6680.83625,-0.07864577427791744,-0.2895042562832563
2014-09-01,-0.07904031165181304,15690.547727272728,6690.61,-0.1765884716468793,-0.31836859792122985
2014-10-01,-0.24302374666894766,14976.57391304348,6649.0199999999995,-0.05523806374009302,-0.46204661498954214
2014-11-01,-0.2988386481353287,15638.8995,6663.384444444444,0.13720776515322047,0.018008628681780804
2014-12-01,-0.3964483780416504,15795.047619047618,6667.73,0.10701614073601276,0.1006695705031299
2015-01-01,-0.10280009123734148,16125.659523809523,6554.897142857143,0.17758405949371248,-0.28059160811754535
2015-01-01,-0.10280009123734148,16125.659523809523,6554.897142857143,0.37253802004039666,-0.3112577373766717
2015-02-01,0.040603003073039275,16870.5535,6565.921,0.5665435212694424,-0.5636633704549218
2015-03-01,-0.22784173955139184,17246.418636363636,6604.8125,0.3781697615571075,-0.5443909552914075
2015-05-01,-0.2632753483456984,17920.856315789475,6674.08,0.15943254389054282,-0.5440388085547483
2015-06-01,-0.18081207791189918,17896.800909090907,6628.53125,0.1348901455411105,-0.5189814143372394
2015-07-01,-0.34372361005081176,17554.145217391306,6506.703750000001,-0.0745906649119723,-0.15314866632965193
2015-08-01,-0.3434343434343434,17348.470999999998,6561.38375,-0.09516657896432462,-0.1345324547993917
2015-09-01,-0.1849457942312744,16849.399090909094,6563.255999999999,0.0016184340368858687,-0.32499051821627456
2015-10-01,-0.16893152478542306,17012.96181818182,6597.860000000001,-0.03031376192363462,-0.31848668001230396
2015-11-01,-0.10171617483688425,17102.083333333332,6556.06875,-0.14131605158139432,-0.29400438134690254
2015-12-01,-0.25503087215565057,17246.428571428572,6616.29625,-0.5738663823496645,-0.09604325903694158
2016-01-01,-0.2395477679633132,16424.7045,6470.975555555556,-0.4403508398624094,0.0319887358538488
2016-01-01,-0.2395477679633132,16424.7045,6470.975555555556,-0.2701088601741757,0.10361250233406492
2016-02-01,-0.1822728512853479,15996.864761904764,6481.545714285714,-0.27824471629320097,0.07811009090272127
2016-03-01,-0.2444187342218755,16764.138095238097,6395.892857142857,-0.2651338150144012,0.10502424214086459
2016-04-01,-0.29199739296179456,16905.953333333335,6388.708888888889,-0.20512001777921648,0.3142800316041917
2016-05-01,-0.25306065427476776,16861.5035,6465.791111111112,-0.40513098691482213,0.2576015374651868
2016-06-01,0.13257575757575757,16609.453181818182,6462.94375,-0.24516237239706573,0.005488070697259403
2016-07-01,-0.31048220909465585,16696.562857142857,6521.31,-0.07180078588353773,0.07518157879234773
2016-08-01,0.18947368421052632,17685.784090909092,6426.632,0.38940530719988126,-0.13268424127984718
2016-09-01,0.05395773097387441,17872.001363636366,6452.43875,0.5098036812243328,-0.1760193835366418
2016-10-01,-0.20795863839038095,17929.109523809522,6396.187142857142,0.3857064941268914,-0.17941655966387535
2016-11-01,-0.20332417010030907,17538.17,6367.786666666667,0.37876085530306874,-0.003218679592307332
2016-12-01,-0.05914087163351521,17734.947500000002,6466.162222222222,0.37439472478362706,0.05344494032552001
2017-01-01,0.08241929952830943,18235.85714285714,7383.561428571428,0.43570960899995054,0.3460464002874691
2017-01-01,0.08241929952830943,18235.85714285714,7383.561428571428,0.5056708080823468,0.4367877720110461
2017-02-01,-0.10897978743887599,18622.686999999998,7389.481428571429,0.3667758488072808,0.3192918351020744
2017-03-01,-0.14242820392019925,18965.455217391303,7348.665555555556,0.15743976317915515,0.17701899599212156
2017-04-01,0.05090447132409003,19360.478888888887,7355.8275,0.11486527603641572,0.166958224466074
2017-06-01,-0.06799324988195937,19712.662727272727,7368.505999999999,0.28259596380612256,0.2500078199194036
2017-07-01,-0.20849875567266868,19536.03380952381,7385.211111111111,-0.20371657283248815,0.0261066767037243
2017-08-01,-0.06535947712418301,19761.693636363638,7389.785,-0.034859227640665416,0.2745572911181487
2017-09-01,-0.02261831315287366,19603.079999999998,7392.7275,0.1126171454498606,0.49053012705479715
2017-10-01,0.005851442269378763,20143.596818181817,7371.412222222221,0.06675863542451269,0.3741699456361323
2017-11-01,-0.14398301276890285,20045.19818181818,7385.4025,-0.31676361280753057,0.029545037704203237
2017-12-01,-0.24407796101949028,20179.30052631579,7432.86125,-0.5140400897124667,-0.4103696467226982
2018-01-01,0.03992810240212784,20693.61409090909,7450.2,-0.1436147798847459,-0.09747139572665275
2018-01-01,0.03992810240212784,20693.61409090909,7450.2,0.3186780483458382,0.1193384221746226
2018-02-01,-0.15990773314464232,19648.4165,7424.635,0.3311721570110118,0.04296840998934338
2018-03-01,0.11533346395894357,19650.00047619048,7441.7425,0.1402711375028444,0.12483416246311083
2018-04-01,-0.12956315748966418,19870.037,7438.79625,0.30255435443275863,0.23701658286268232
2018-05-01,-0.07239331854365132,20794.169523809524,7339.219999999999,0.2634327640587654,0.21353512157104787
2018-06-01,-0.04025274296443633,21007.069047619047,7281.036666666667,0.148626327491384,0.06438344036702791
2018-07-01,-0.1757480119455098,20787.74,7290.461428571428,0.025912561597764613,0.221605341306292
2018-08-01,-0.21301775147928995,20636.23590909091,7433.49,0.007942103148095162,0.13158069574354103
2018-09-01,-0.08665028248856299,20407.694,7408.6577777777775,0.04187089657988935,0.16694268996309963
2018-10-01,-0.1873643093459835,19151.596086956524,7402.7325,0.16804855929941925,0.1490442211612655
2018-11-01,0.16381105000258578,18806.302272727273,7395.17875,-0.2308111858070429,0.20116356994656068
2018-12-01,0.0580899848583171,17692.536315789475,7302.647999999999,-0.40996807877586733,0.005652582052314852
2019-01-01,-0.27269747623729923,18412.565454545456,7321.8375,-0.23708180801462023,0.0446858649910938
2019-01-01,-0.27269747623729923,18412.565454545456,7321.8375,-0.07874068446511161,0.17249990313722607
2019-02-01,-0.11782192445608392,19022.6895,7266.66625,-0.08705839948399371,-0.0013192431524615504
2019-03-01,-0.01952708355577104,19210.707142857143,7223.78625,-0.09955634737106223,-0.08808039274744676
2019-04-01,0.19343008032663206,19686.7975,7225.058,-0.07119431674562407,-0.30330311388464687
2019-05-01,-0.12253469133233952,19343.779523809524,7289.108888888888,-0.1238684927500101,-0.27974976101842625
2019-06-01,-0.01690597637100278,19223.9115,7245.611428571428,-0.040019453358031455,-0.3321467198224184
2019-07-01,-0.09855199079094344,19661.154347826086,7182.17625,0.12398689765920878,-0.16966451196661503
2019-08-01,-0.1901639344262295,19089.088095238094,7233.075555555555,0.1664778939879535,-0.10244476600461945
2019-09-01,-0.005678249029572098,19874.08619047619,7245.7675,0.22229515670257524,0.014168084478143694
2019-10-01,0.033594236410889794,19889.360434782608,7267.796249999999,0.3689802386300755,-0.43061148347911865
2019-12-01,-0.20797082990424687,21323.8105,7311.693333333334,0.2850166510752166,-0.6118773574411244
2020-01-01,-0.048123346209618646,21665.70909090909,5952.605714285714,0.1426216434921313,-0.11640574002539746
2020-01-01,-0.048123346209618646,21665.70909090909,5952.605714285714,-0.07377961977679708,-0.048758940487223776
2020-02-01,-0.12526419897181837,21308.172,6240.148888888889,-0.19970274037333288,0.06406717282637489
2020-03-01,-0.13787541604443013,15916.443181818182,6378.287,0.05900021259117201,0.10439531187587975
2020-04-01,-0.1585082312022508,15611.348000000002,6327.4,0.2641035311260587,0.013478766484389938
2020-05-01,-0.6035943517329909,16314.340526315787,6353.638571428572,0.48495284556067453,0.20532443334644923
2020-06-01,-0.2616750488074017,17476.217727272728,6350.185555555556,0.5230610229091234,0.18066407369248846
2020-07-01,-0.488121480701834,17282.63086956522,6371.344444444444,0.5512047834561905,0.19763070005616282
2020-08-01,-0.24096385542168675,17664.8815,6335.5085714285715,0.5556716498130523,0.22413067961813474
2020-09-01,-0.39638991540944946,17413.722272727275,6285.7733333333335,0.5608829480326739,0.11842887214315188
2020-10-01,-0.055345175213844286,17741.895,6485.557777777778,0.49092169248434103,-0.1572835919733365
2020-11-01,-0.16912781213722863,19003.851904761905,6313.45875,0.5209947430515202,-0.3933377184071766
2020-12-01,-0.3092857670375118,20086.36380952381,6213.177142857143,0.3857836806826385,-0.23548629350234124
2021-01-01,-0.29803239837211837,20649.376500000002,6959.12,0.1852410530631068,0.00292309507692677
2021-01-01,-0.29803239837211837,20649.376500000002,6959.12,0.0167613213433066,0.03879696579545786
2021-02-01,-0.2403177195239766,21018.8615,7001.41375,0.17932187622725254,0.11694377450102804
2021-03-01,-0.19196362530172598,21410.86391304348,6980.417142857143,0.4312145092799982,0.25317029027775956
2021-04-01,0.039442698648887005,22296.051,6891.68375,0.4452320168060834,0.3058911338093433
2021-05-01,-0.3141685490297699,22412.553157894738,6929.725,0.3437446309636468,0.24915917137235832
2021-06-01,0.1628865806947999,22663.90590909091,7047.5925,0.3792749776779353,0.31469384159345504
2021-07-01,-0.20765573119733982,22742.703181818182,7083.4425,0.3404084529786444,0.2775288781000423
2021-09-01,-0.19742185367185366,23715.64181818182,7014.705555555555,0.11340089044864393,0.10714401112778531
2021-10-01,-0.2724932249322493,22842.828571428574,7035.49875,0.2941024098263678,0.1755744549900524
2021-11-01,-0.3463381168883816,23299.26909090909,6987.172500000001,0.2607434862552773,0.22126197742374734
2021-12-01,-0.2501491498458785,22964.50904761905,6977.323333333333,0.15399248934015147,0.07824784438136458
2022-01-01,-0.2782608695652174,22638.517499999998,7379.116666666667,0.05203177918991664,-0.13156293276993922
2022-01-01,-0.2782608695652174,22638.517499999998,7379.116666666667,-0.09529482924707879,-0.2385159638296848
2022-02-01,-0.23540404040404042,21575.8095,7400.538333333333,-0.13648994104373666,-0.2552435119083862
2022-03-01,-0.06711379060970182,20569.30782608696,7312.015,-0.28737157528089113,-0.15917147635092554
2022-04-01,-0.1477576171169069,20968.08263157895,7351.452222222223,-0.30181872617268757,0.05840620885038607
2022-05-01,-0.3418117313718004,19970.081904761904,7375.8325,-0.049224888989553246,-0.13676710959061159
2022-06-01,-0.18038862145699944,19372.751,7370.1375,-0.3365017650079524,0.18577056398780148
2022-07-01,-0.2169091125241125,19136.786190476192,7337.615,-0.348556567339326,0.22576743347364478
2022-09-01,-0.3725098891763771,18416.326666666668,7392.37875,-0.11920436829266631,0.17716043894429864
2022-10-01,-0.2669700412382736,17442.70142857143,7327.405,-0.04681134809039291,0.1518730356942678
